Index of cell-cell interfaces:
          id Cell Type 1							 Cell Type 2	
           1 fibroblast                              cardiomyocyte                           
           2 macrophage                              macrophage                              
           3 macrophage                              endothelial cell                        
           4 endothelial cell                        adipocyte                               
           5 glial cell                              glial cell                              
           6 endothelial cell                        cardiomyocyte                           
           7 alveolar cell                           fibroblast                              
           8 alveolar cell                           endothelial cell                        
           9 fibroblast                              alveolar cell                           
          10 endothelial cell                        fibroblast                              
          11 cardiomyocyte                           fibroblast                              
          12 endothelial cell                        smooth muscle cell                      
          13 adipocyte                               macrophage                              
          14 fibroblast                              fibroblast                              
          15 macrophage                              smooth muscle cell                      
          16 cardiomyocyte                           endothelial cell                        
          17 smooth muscle cell                      macrophage                              
          18 keratinocyte                            fibroblast                              
          19 macrophage                              keratinocyte                            
          20 fibroblast                              keratinocyte                            
          21 endothelial cell                        macrophage                              
          22 macrophage                              adipocyte                               
          23 hepatocyte                              endothelial cell                        
          24 macrophage                              cardiomyocyte                           
          25 macrophage                              fibroblast                              
          26 fibroblast                              endothelial cell                        
          27 alveolar cell                           macrophage                              
          28 keratinocyte                            keratinocyte                            
          29 endothelial cell                        glial cell                              
          30 hematopoietic cell                      fibroblast                              
          31 endothelial cell                        hematopoietic cell                      
          32 endothelial cell                        hepatocyte                              
          33 endothelial cell                        endothelial cell                        
          34 hematopoietic cell                      hematopoietic cell                      
          35 fibroblast                              chondrocyte                             
          36 hepatocyte                              hepatocyte                              
          37 cardiomyocyte                           smooth muscle cell                      
          38 smooth muscle cell                      smooth muscle cell                      
          39 smooth muscle cell                      endothelial cell                        
          40 macrophage                              glial cell                              
          41 endothelial cell                        keratinocyte               

The Jaccard Similarity between all different cell-cell interfaces
           1             2    0.25999999046325684     
           1             3    0.29149797558784485     
           1             4    0.29530200362205505     
           1             5    0.17006802558898926     
           1             6    0.44162437319755554     
           1             7    0.37062937021255493     
           1             8    0.28282827138900757     
           1             9    0.37062937021255493     
           1            10    0.40718561410903931     
           1            11     1.0000000000000000     
           1            12    0.18229167163372040     
           1            13    0.31874999403953552     
           1            14    0.26923078298568726     
           1            15    0.20526315271854401     
           1            16    0.44162437319755554     
           1            17    0.20526315271854401     
           1            18    0.25000000000000000     
           1            19    0.26785713434219360     
           1            20    0.25000000000000000     
           1            21    0.29149797558784485     
           1            22    0.31874999403953552     
           1            23    0.21078431606292725     
           1            24    0.50000000000000000     
           1            25    0.43181818723678589     
           1            26    0.40718561410903931     
           1            27    0.32596686482429504     
           1            28    0.10852713137865067     
           1            29    0.25123152136802673     
           1            30    0.27528089284896851     
           1            31    0.18595041334629059     
           1            32    0.21078431606292725     
           1            33    0.21568627655506134     
           1            34     9.6446700394153595E-002
           1            35    0.23199999332427979     
           1            36    0.15333333611488342     
           1            37    0.24844720959663391     
           1            38     7.2463765740394592E-002
           1            39    0.18229167163372040     
           1            40    0.26530611515045166     
           1            41    0.24022346735000610     
           2             3    0.40663900971412659     
           2             4    0.17032967507839203     
           2             5    0.14970059692859650     
           2             6    0.24081632494926453     
           2             7    0.21348313987255096     
           2             8    0.18614718317985535     
           2             9    0.21348313987255096     
           2            10    0.21428571641445160     
           2            11    0.25999999046325684     
           2            12    0.14351852238178253     
           2            13    0.35882353782653809     
           2            14    0.17834395170211792     
           2            15    0.33870968222618103     
           2            16    0.24081632494926453     
           2            17    0.33870968222618103     
           2            18    0.17469879984855652     
           2            19    0.38690477609634399     
           2            20    0.17469879984855652     
           2            21    0.40663900971412659     
           2            22    0.35882353782653809     
           2            23    0.17105263471603394     
           2            24    0.47342994809150696     
           2            25    0.51111114025115967     
           2            26    0.21428571641445160     
           2            27    0.43646410107612610     
           2            28     9.3959733843803406E-002
           2            29    0.20175439119338989     
           2            30    0.24120603501796722     
           2            31    0.18532818555831909     
           2            32    0.17105263471603394     
           2            33    0.16017316281795502     
           2            34    0.14563107490539551     
           2            35    0.15231788158416748     
           2            36    0.15568862855434418     
           2            37    0.15706805884838104     
           2            38     7.0063695311546326E-002
           2            39    0.14351852238178253     
           2            40    0.39583334326744080     
           2            41    0.18048781156539917     
           3             4    0.25560536980628967     
           3             5    0.12608695030212402     
           3             6    0.44921875000000000     
           3             7    0.19409282505512238     
           3             8    0.36947789788246155     
           3             9    0.19409282505512238     
           3            10    0.40611353516578674     
           3            11    0.29149797558784485     
           3            12    0.29752066731452942     
           3            13    0.30701753497123718     
           3            14    0.14027149975299835     
           3            15    0.38596490025520325     
           3            16    0.44921875000000000     
           3            17    0.38596490025520325     
           3            18    0.16444444656372070     
           3            19    0.32158589363098145     
           3            20    0.16444444656372070     
           3            21     1.0000000000000000     
           3            22    0.30701753497123718     
           3            23    0.31496062874794006     
           3            24    0.41444867849349976     
           3            25    0.40663900971412659     
           3            26    0.40611353516578674     
           3            27    0.35123968124389648     
           3            28     7.9812206327915192E-002
           3            29    0.40909090638160706     
           3            30    0.22178988158702850     
           3            31    0.36000001430511475     
           3            32    0.31496062874794006     
           3            33    0.37860083580017090     
           3            34    0.13059701025485992     
           3            35    0.10550458729267120     
           3            36    0.13043478131294250     
           3            37    0.22553192079067230     
           3            38     9.3023255467414856E-002
           3            39    0.29752066731452942     
           3            40    0.30350193381309509     
           3            41    0.33189654350280762     
           4             5    0.12711864709854126     
           4             6    0.36111110448837280     
           4             7    0.21705426275730133     
           4             8    0.29518070816993713     
           4             9    0.21705426275730133     
           4            10    0.41007193922996521     
           4            11    0.29530200362205505     
           4            12    0.25333333015441895     
           4            13    0.42148759961128235     
           4            14    0.17757008969783783     
           4            15    0.18750000000000000     
           4            16    0.36111110448837280     
           4            17    0.18750000000000000     
           4            18    0.18260869383811951     
           4            19    0.23404255509376526     
           4            20    0.18260869383811951     
           4            21    0.25560536980628967     
           4            22    0.42148759961128235     
           4            23    0.30000001192092896     
           4            24    0.23618090152740479     
           4            25    0.20338982343673706     
           4            26    0.41007193922996521     
           4            27    0.21084336936473846     
           4            28    0.13043478131294250     
           4            29    0.27218934893608093     
           4            30    0.18987341225147247     
           4            31    0.25888323783874512     
           4            32    0.30000001192092896     
           4            33    0.39333334565162659     
           4            34     9.2592589557170868E-002
           4            35    0.16161616146564484     
           4            36    0.19642856717109680     
           4            37    0.19117647409439087     
           4            38     9.0000003576278687E-002
           4            39    0.25333333015441895     
           4            40    0.18079096078872681     
           4            41    0.37593984603881836     
           5             6    0.15463916957378387     
           5             7    0.14285714924335480     
           5             8    0.10857142508029938     
           5             9    0.14285714924335480     
           5            10    0.12903225421905518     
           5            11    0.17006802558898926     
           5            12     7.0512823760509491E-002
           5            13    0.12686567008495331     
           5            14    0.10526315867900848     
           5            15     9.0322583913803101E-002
           5            16    0.15463916957378387     
           5            17     9.0322583913803101E-002
           5            18    0.18556700646877289     
           5            19    0.17692308127880096     
           5            20    0.18556700646877289     
           5            21    0.12608695030212402     
           5            22    0.12686567008495331     
           5            23    0.14024390280246735     
           5            24    0.14213198423385620     
           5            25    0.15662650763988495     
           5            26    0.12903225421905518     
           5            27    0.12500000000000000     
           5            28    0.12162162363529205     
           5            29    0.28476822376251221     
           5            30     9.1503269970417023E-002
           5            31     8.6124405264854431E-002
           5            32    0.14024390280246735     
           5            33     8.0459773540496826E-002
           5            34     6.1224490404129028E-002
           5            35    0.13253012299537659     
           5            36    0.12999999523162842     
           5            37    0.10156250000000000     
           5            38     4.7619048506021500E-002
           5            39     7.0512823760509491E-002
           5            40    0.33333334326744080     
           5            41    0.14084507524967194     
           6             7    0.22167487442493439     
           6             8    0.37219730019569397     
           6             9    0.22167487442493439     
           6            10    0.34112149477005005     
           6            11    0.44162437319755554     
           6            12    0.29767441749572754     
           6            13    0.24644549190998077     
           6            14    0.11855670064687729     
           6            15    0.23245614767074585     
           6            16     1.0000000000000000     
           6            17    0.23245614767074585     
           6            18    0.12935324013233185     
           6            19    0.23255814611911774     
           6            20    0.12935324013233185     
           6            21    0.44921875000000000     
           6            22    0.24644549190998077     
           6            23    0.41037735342979431     
           6            24    0.46521738171577454     
           6            25    0.23076923191547394     
           6            26    0.34112149477005005     
           6            27    0.29203540086746216     
           6            28     6.5573766827583313E-002
           6            29    0.39726027846336365     
           6            30    0.15289255976676941     
           6            31    0.26492536067962646     
           6            32    0.41037735342979431     
           6            33    0.40186914801597595     
           6            34     8.5020244121551514E-002
           6            35    0.11351351439952850     
           6            36    0.18421052396297455     
           6            37    0.34574466943740845     
           6            38    0.10497237741947174     
           6            39    0.29767441749572754     
           6            40    0.24481327831745148     
           6            41    0.29857820272445679     
           7             8    0.37106919288635254     
           7             9     1.0000000000000000     
           7            10    0.28387096524238586     
           7            11    0.37062937021255493     
           7            12    0.16463415324687958     
           7            13    0.25000000000000000     
           7            14    0.37234041094779968     
           7            15    0.22929936647415161     
           7            16    0.22167487442493439     
           7            17    0.22929936647415161     
           7            18    0.31132075190544128     
           7            19    0.22916667163372040     
           7            20    0.31132075190544128     
           7            21    0.19409282505512238     
           7            22    0.25000000000000000     
           7            23    0.13440860807895660     
           7            24    0.25757575035095215     
           7            25    0.34999999403953552     
           7            26    0.28387096524238586     
           7            27    0.43661972880363464     
           7            28    0.15053763985633850     
           7            29    0.16577540338039398     
           7            30    0.26490065455436707     
           7            31    0.13063062727451324     
           7            32    0.13440860807895660     
           7            33    0.15846994519233704     
           7            34     8.4337346255779266E-002
           7            35    0.19191919267177582     
           7            36    0.10483870655298233     
           7            37    0.17021276056766510     
           7            38     5.6603774428367615E-002
           7            39    0.16463415324687958     
           7            40    0.16483516991138458     
           7            41    0.19230769574642181     
           8             9    0.37106919288635254     
           8            10    0.31794872879981995     
           8            11    0.28282827138900757     
           8            12    0.27692309021949768     
           8            13    0.20103092491626740     
           8            14    0.13333334028720856     
           8            15    0.21844659745693207     
           8            16    0.37219730019569397     
           8            17    0.21844659745693207     
           8            18    0.13218390941619873     
           8            19    0.16915422677993774     
           8            20    0.13218390941619873     
           8            21    0.36947789788246155     
           8            22    0.20103092491626740     
           8            23    0.27488151192665100     
           8            24    0.25306123495101929     
